ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
410,LINK-USDT,LONG,STANDARD,15,13.552539,13.525461,14.282000,13.822000,TIME,0.28,0.22,9.95,0.0000,London
411,DOT-USDT,LONG,STANDARD,15,2.089087,2.084913,2.179000,2.129000,TIME,0.27,0.21,9.56,0.0000,London
412,NEAR-USDT,LONG,STANDARD,15,1.698196,1.694803,1.796000,1.768500,TIME,0.60,0.48,20.72,0.0000,London
413,APT-USDT,LONG,STANDARD,15,1.732531,1.729069,1.809800,1.766600,TIME,0.27,0.22,9.84,0.0000,London
414,ARB-USDT,LONG,STANDARD,15,0.208909,0.208491,0.216200,0.216200,TP1,0.50,0.40,17.47,0.0000,London
415,SUI-USDT,LONG,STANDARD,15,1.573172,1.570028,1.657800,1.605400,TIME,0.29,0.23,10.25,0.0000,London
416,PAXG-USDT,LONG,STANDARD,15,4184.550370,4176.189630,4224.180000,4199.690000,TIME,0.03,0.03,1.81,0.0000,London
417,BTC-USDT,LONG,STANDARD,15,89544.455000,89365.545000,92084.000000,92084.000000,TP1,0.40,0.32,14.19,0.0000,NY
418,ETH-USDT,LONG,STANDARD,15,3080.877800,3074.722200,3177.820000,3177.820000,TP1,0.45,0.35,15.75,0.0000,NY
419,SOL-USDT,LONG,STANDARD,15,131.905774,131.642226,139.247000,139.247000,TP1,0.81,0.64,27.86,0.0000,NY
420,XRP-USDT,LONG,STANDARD,15,2.042941,2.038859,2.110900,2.110900,TP1,0.48,0.37,16.65,0.0000,NY
421,DOGE-USDT,LONG,STANDARD,15,0.139459,0.139181,0.144940,0.144940,TP1,0.57,0.44,19.67,0.0000,NY
422,ADA-USDT,LONG,STANDARD,15,0.424084,0.423236,0.443540,0.443540,TP1,0.67,0.51,22.96,0.0000,NY
423,AVAX-USDT,LONG,STANDARD,15,13.473460,13.446540,13.815000,13.815000,TP1,0.36,0.28,12.69,0.0000,NY
424,DOT-USDT,LONG,STANDARD,15,2.089087,2.084913,2.168000,2.168000,TP1,0.55,0.42,18.91,0.0000,NY
425,APT-USDT,LONG,STANDARD,15,1.726925,1.723475,1.809800,1.809800,TP1,0.70,0.53,24.02,0.0000,NY
426,ARB-USDT,SHORT,STANDARD,15,0.215684,0.216116,0.208700,0.216116,SL,-0.05,-0.04,-1.00,0.0000,NY
427,OP-USDT,LONG,STANDARD,15,0.312612,0.311988,0.325900,0.325900,TP1,0.62,0.47,21.27,0.0000,NY
428,PAXG-USDT,SHORT,STANDARD,15,4216.988790,4225.431210,4180.370000,4220.200000,TIME,-0.03,-0.02,0.38,0.0000,NY
429,PAXG-USDT,SHORT,STANDARD,15,4220.025750,4228.474250,4184.630000,4200.290000,TIME,0.05,0.04,2.34,0.0000,London
430,AVAX-USDT,SHORT,STANDARD,15,14.710275,14.739725,13.543000,14.739725,SL,-0.05,-0.04,-1.00,0.0000,NY
431,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4198.364170,4189.975830,4224.250000,4189.975830,SL,-1.02,-0.77,-1.00,0.0424,NY
432,AVAX-USDT,LONG,STANDARD,15,13.240227,13.213773,14.815000,13.213773,SL,-0.05,-0.04,-1.00,0.0000,London
433,AVAX-USDT,LONG,STANDARD,15,13.240227,13.213773,14.815000,13.315000,TIME,0.06,0.05,2.83,0.0000,NY
434,LINK-USDT,LONG,STANDARD,15,13.438425,13.411575,14.880000,13.768000,TIME,0.35,0.26,12.27,0.0000,NY
435,NEAR-USDT,LONG,STANDARD,15,1.651149,1.647850,1.862900,1.671600,TIME,0.16,0.12,6.20,0.0000,NY
436,APT-USDT,LONG,STANDARD,15,1.687386,1.684014,1.911100,1.716400,TIME,0.24,0.18,8.61,0.0000,NY
437,OP-USDT,LONG,STANDARD,15,0.304304,0.303696,0.344700,0.310400,TIME,0.28,0.21,10.03,0.0000,NY
438,SUI-USDT,LONG,STANDARD,15,1.530229,1.527171,1.715700,1.570300,TIME,0.37,0.28,13.11,0.0000,NY
439,PAXG-USDT,SHORT,STANDARD,15,4242.573180,4251.066820,4188.690000,4251.066820,SL,-0.05,-0.04,-1.00,0.0000,NY
440,LINK-USDT,SHORT,STANDARD,15,14.188797,14.217203,13.393000,14.217203,SL,-0.05,-0.04,-1.00,0.0000,London
441,DOT-USDT,SHORT,STANDARD,15,2.092905,2.097095,2.005000,2.042000,TIME,0.34,0.26,12.15,0.0000,London
442,NEAR-USDT,SHORT,STANDARD,15,1.722776,1.726224,1.627700,1.673000,TIME,0.41,0.31,14.43,0.0000,London
443,ADA-USDT,SHORT,STANDARD,15,0.428521,0.429379,0.409360,0.409360,TP1,0.65,0.49,22.33,0.0000,NY
444,ARB-USDT,SHORT,STANDARD,15,0.216383,0.216817,0.202300,0.202300,TP1,0.96,0.71,32.51,0.0000,NY
445,XRP-USDT,SHORT,STANDARD,15,2.044853,2.048947,1.967100,2.035200,TIME,0.05,0.04,2.36,0.0000,London
446,XRP-USDT,SHORT,STANDARD,15,2.044853,2.048947,1.967100,2.019200,TIME,0.17,0.12,6.27,0.0000,NY
447,BTC-USDT,SHORT,STANDARD,15,90505.104300,90686.295700,89716.000000,89716.000000,TP1,0.11,0.08,4.36,0.0000,London
448,ETH-USDT,SHORT,STANDARD,15,3130.436430,3136.703570,3079.070000,3079.070000,TP1,0.23,0.17,8.20,0.0000,London
449,SOL-USDT,LONG,STANDARD,15,131.714583,131.451417,134.189000,131.451417,SL,-0.05,-0.04,-1.00,0.0000,London
450,XRP-USDT,LONG,STANDARD,15,2.009207,2.005193,2.042500,2.005193,SL,-0.05,-0.04,-1.00,0.0000,London
451,LINK-USDT,LONG,STANDARD,15,13.623610,13.596390,13.965000,13.596390,SL,-0.05,-0.04,-1.00,0.0000,London
452,BTC-USDT,SHORT,STANDARD,15,90354.954600,90535.845400,88456.800000,88456.800000,TP1,0.29,0.22,10.49,0.0000,NY
453,DOT-USDT,SHORT,STANDARD,15,2.011986,2.016014,1.930000,1.930000,TP1,0.59,0.43,20.35,0.0000,London
454,OP-USDT,SHORT,STANDARD,15,0.314186,0.314814,0.296000,0.300000,TIME,0.66,0.48,22.55,0.0000,London
455,PAXG-USDT,SHORT,STANDARD,15,4351.803840,4360.516160,4310.450000,4335.440000,TIME,0.04,0.03,1.88,0.0000,London
456,BTC-USDT,SHORT,STANDARD,15,89887.922100,90067.877900,87539.000000,87539.000000,TP1,0.37,0.27,13.05,0.0000,NY
457,ETH-USDT,SHORT,STANDARD,15,3173.083740,3179.436260,3024.330000,3024.330000,TP1,0.68,0.50,23.42,0.0000,NY
458,SOL-USDT,SHORT,STANDARD,15,133.024842,133.291158,127.865000,127.865000,TP1,0.56,0.41,19.37,0.0000,NY
459,ADA-USDT,SHORT,STANDARD,15,0.406883,0.407697,0.391310,0.391310,TP1,0.55,0.40,19.12,0.0000,NY
460,AVAX-USDT,SHORT,STANDARD,15,13.333653,13.360347,12.718000,12.718000,TP1,0.67,0.48,23.06,0.0000,NY
461,LINK-USDT,SHORT,STANDARD,15,13.717269,13.744731,13.090000,13.090000,TP1,0.66,0.47,22.84,0.0000,NY
462,DOT-USDT,SHORT,STANDARD,15,2.006991,2.011009,1.930000,1.930000,TP1,0.55,0.39,19.16,0.0000,NY
463,BTC-USDT,LONG,STANDARD,15,85205.120000,85034.880000,89943.700000,87188.200000,TIME,0.33,0.23,11.65,0.0000,London
464,ETH-USDT,LONG,STANDARD,15,2879.957080,2874.202920,3176.260000,2934.310000,TIME,0.26,0.19,9.45,0.0000,London
465,XRP-USDT,LONG,STANDARD,15,1.853151,1.849449,2.002200,1.925800,TIME,0.57,0.40,19.62,0.0000,London
466,DOGE-USDT,LONG,STANDARD,15,0.126727,0.126473,0.137600,0.131400,TIME,0.53,0.37,18.46,0.0000,London
467,ADA-USDT,LONG,STANDARD,15,0.377387,0.376633,0.405630,0.386460,TIME,0.34,0.24,12.03,0.0000,London
468,AVAX-USDT,LONG,STANDARD,15,12.059047,12.034953,13.347000,12.034953,SL,-0.05,-0.04,-1.00,0.0000,London
469,PAXG-USDT,LONG,STANDARD,15,4289.795510,4281.224490,4363.550000,4336.690000,TIME,0.14,0.10,5.47,0.0000,London
470,PAXG-USDT,LONG,STANDARD,15,4288.574290,4280.005710,4363.550000,4323.260000,TIME,0.10,0.07,4.05,0.0000,NY
471,BTC-USDT,LONG,STANDARD,15,85895.910100,85724.289900,88135.200000,88135.200000,TP1,0.37,0.26,13.05,0.0000,London
472,ADA-USDT,LONG,STANDARD,15,0.376636,0.375884,0.391330,0.391330,TP1,0.56,0.39,19.53,0.0000,London
473,PAXG-USDT,SHORT,STANDARD,15,4346.848800,4355.551200,4284.290000,4353.340000,TIME,-0.04,-0.03,0.75,0.0000,London
474,BTC-USDT,LONG,STANDARD,15,86153.867800,85981.732200,88135.200000,85981.732200,SL,-0.05,-0.04,-1.00,0.0000,NY
475,SOL-USDT,LONG,STANDARD,15,126.041916,125.790084,130.052000,125.790084,SL,-0.05,-0.04,-1.00,0.0000,NY
476,XRP-USDT,LONG,STANDARD,15,1.897195,1.893405,1.947500,1.893405,SL,-0.05,-0.04,-1.00,0.0000,NY
477,DOGE-USDT,LONG,STANDARD,15,0.128959,0.128701,0.132970,0.128701,SL,-0.05,-0.04,-1.00,0.0000,NY
478,ADA-USDT,LONG,STANDARD,15,0.376636,0.375884,0.391330,0.375884,SL,-0.05,-0.04,-1.00,0.0000,NY
479,LINK-USDT,LONG,STANDARD,15,12.596584,12.571416,13.110000,12.571416,SL,-0.05,-0.04,-1.00,0.0000,NY
480,DOT-USDT,LONG,STANDARD,15,1.855854,1.852146,1.934000,1.852146,SL,-0.05,-0.04,-1.00,0.0000,NY
481,APT-USDT,LONG,STANDARD,15,1.544443,1.541357,1.605700,1.541357,SL,-0.05,-0.04,-1.00,0.0000,NY
482,OP-USDT,LONG,STANDARD,15,0.286186,0.285614,0.297800,0.285614,SL,-0.05,-0.04,-1.00,0.0000,NY
483,SUI-USDT,LONG,STANDARD,15,1.461560,1.458640,1.533400,1.458640,SL,-0.05,-0.04,-1.00,0.0000,NY
484,XRP-USDT,LONG,STANDARD,15,1.827726,1.824074,1.986500,1.898600,TIME,0.56,0.39,19.41,0.0000,London
485,DOGE-USDT,LONG,STANDARD,15,0.123914,0.123666,0.136250,0.128090,TIME,0.48,0.34,16.87,0.0000,London
486,ADA-USDT,LONG,STANDARD,15,0.360790,0.360070,0.399950,0.369070,TIME,0.32,0.22,11.49,0.0000,London
487,AVAX-USDT,LONG,STANDARD,15,11.657646,11.634354,12.650000,12.041000,TIME,0.47,0.33,16.46,0.0000,London
488,LINK-USDT,LONG,STANDARD,15,12.066054,12.041946,13.173000,12.502000,TIME,0.52,0.36,18.08,0.0000,London
489,DOT-USDT,LONG,STANDARD,15,1.771770,1.768230,1.952000,1.843000,TIME,0.58,0.40,20.12,0.0000,London
490,NEAR-USDT,LONG,STANDARD,15,1.451550,1.448650,1.608900,1.519400,TIME,0.68,0.46,23.39,0.0000,London
491,APT-USDT,LONG,STANDARD,15,1.460059,1.457141,1.641300,1.518800,TIME,0.58,0.39,20.14,0.0000,London
492,ARB-USDT,LONG,STANDARD,15,0.179780,0.179420,0.204700,0.186800,TIME,0.56,0.38,19.54,0.0000,London
493,OP-USDT,LONG,STANDARD,15,0.266666,0.266134,0.306100,0.278900,TIME,0.67,0.45,22.96,0.0000,London
494,SUI-USDT,LONG,STANDARD,15,1.393192,1.390408,1.544000,1.423400,TIME,0.30,0.20,10.85,0.0000,London
495,PAXG-USDT,LONG,STANDARD,15,4323.829510,4315.190490,4364.840000,4341.600000,TIME,0.04,0.03,2.06,0.0000,London
496,PAXG-USDT,LONG,STANDARD,15,4331.006680,4322.353320,4364.840000,4343.640000,TIME,0.02,0.02,1.46,0.0000,NY
497,PAXG-USDT,LONG,STANDARD,15,4322.548230,4313.911770,4382.780000,4351.520000,TIME,0.08,0.05,3.35,0.0000,London
498,PAXG-USDT,LONG,STANDARD,15,4335.891560,4327.228440,4365.260000,4351.530000,TIME,0.03,0.02,1.81,0.0000,London
499,APT-USDT,SHORT,STANDARD,15,1.695902,1.699298,1.512800,1.602400,TIME,0.81,0.54,27.54,0.0000,NY
500,BTC-USDT,SHORT,STANDARD,15,88335.476100,88512.323900,87790.000000,87790.000000,TP1,0.07,0.05,3.08,0.0000,London
501,ETH-USDT,LONG,STANDARD,15,2963.170210,2957.249790,2993.000000,2957.249790,SL,-0.05,-0.03,-1.00,0.0000,London
502,SOL-USDT,LONG,STANDARD,15,124.767643,124.518357,126.840000,124.518357,SL,-0.05,-0.03,-1.00,0.0000,London
503,DOGE-USDT,LONG,STANDARD,15,0.130590,0.130330,0.132500,0.130330,SL,-0.05,-0.03,-1.00,0.0000,London
504,ADA-USDT,LONG,STANDARD,15,0.367767,0.367033,0.380110,0.367033,SL,-0.05,-0.03,-1.00,0.0000,London
505,DOT-USDT,LONG,STANDARD,15,1.798797,1.795203,1.868000,1.795203,SL,-0.05,-0.03,-1.00,0.0000,London
506,ARB-USDT,LONG,STANDARD,15,0.187187,0.186813,0.193800,0.186813,SL,-0.05,-0.03,-1.00,0.0000,London
507,SUI-USDT,LONG,STANDARD,15,1.435934,1.433066,1.484200,1.433066,SL,-0.05,-0.03,-1.00,0.0000,London
508,BTC-USDT,SHORT,STANDARD,15,88956.754200,89134.845800,87790.000000,88280.800000,TIME,0.09,0.06,3.80,0.0000,NY
509,ETH-USDT,SHORT,STANDARD,15,3008.997990,3015.022010,2960.210000,2989.560000,TIME,0.08,0.05,3.23,0.0000,NY
510,SOL-USDT,SHORT,STANDARD,15,126.532341,126.785659,124.643000,125.492000,TIME,0.10,0.07,4.11,0.0000,NY
511,XRP-USDT,SHORT,STANDARD,15,1.946851,1.950749,1.916200,1.916200,TP1,0.22,0.14,7.86,0.0000,NY
512,DOGE-USDT,SHORT,STANDARD,15,0.133217,0.133483,0.130460,0.130460,TP1,0.29,0.19,10.34,0.0000,NY
513,LINK-USDT,SHORT,STANDARD,15,12.691296,12.716704,12.378000,12.378000,TP1,0.35,0.23,12.33,0.0000,NY
514,NEAR-USDT,SHORT,STANDARD,15,1.533265,1.536335,1.490500,1.490500,TP1,0.40,0.26,13.93,0.0000,NY
515,APT-USDT,SHORT,STANDARD,15,1.654344,1.657656,1.591300,1.591300,TP1,0.55,0.36,19.04,0.0000,NY
516,SUI-USDT,SHORT,STANDARD,15,1.475623,1.478577,1.434500,1.434500,TP1,0.40,0.26,13.92,0.0000,NY
517,PAXG-USDT,SHORT,STANDARD,15,4428.946620,4437.813380,4355.080000,4437.813380,SL,-0.05,-0.03,-1.00,0.0000,NY
518,BTC-USDT,LONG,STANDARD,15,87088.001000,86913.999000,90555.000000,87614.600000,TIME,0.07,0.05,3.03,0.0000,NY
519,ETH-USDT,LONG,STANDARD,15,2948.195250,2942.304750,3076.560000,2942.304750,SL,-0.05,-0.03,-1.00,0.0000,NY
520,SOL-USDT,LONG,STANDARD,15,123.814691,123.567309,128.719000,123.567309,SL,-0.05,-0.03,-1.00,0.0000,NY
521,XRP-USDT,LONG,STANDARD,15,1.874272,1.870528,1.946400,1.880600,TIME,0.03,0.02,1.69,0.0000,NY
522,DOGE-USDT,LONG,STANDARD,15,0.130030,0.129770,0.135320,0.129770,SL,-0.05,-0.03,-1.00,0.0000,NY
523,ADA-USDT,LONG,STANDARD,15,0.362412,0.361688,0.382000,0.361688,SL,-0.05,-0.03,-1.00,0.0000,NY
524,LINK-USDT,LONG,STANDARD,15,12.234222,12.209778,12.948000,12.353000,TIME,0.12,0.08,4.86,0.0000,NY
525,DOT-USDT,LONG,STANDARD,15,1.753752,1.750248,1.852000,1.760000,TIME,0.03,0.02,1.78,0.0000,NY
526,APT-USDT,LONG,STANDARD,15,1.568167,1.565033,1.666200,1.606300,TIME,0.34,0.22,12.17,0.0000,NY
527,OP-USDT,LONG,STANDARD,15,0.265565,0.265035,0.279000,0.269900,TIME,0.22,0.15,8.17,0.0000,NY
528,SUI-USDT,LONG,STANDARD,15,1.425224,1.422376,1.491200,1.440300,TIME,0.14,0.09,5.29,0.0000,NY
529,BTC-USDT,LONG,STANDARD,15,86641.555000,86468.445000,88337.100000,86468.445000,SL,-0.05,-0.03,-1.00,0.0000,London
530,SOL-USDT,LONG,STANDARD,15,120.646526,120.405474,125.599000,121.524000,TIME,0.09,0.06,3.64,0.0000,London
531,XRP-USDT,LONG,STANDARD,15,1.837836,1.834164,1.904500,1.859400,TIME,0.16,0.10,5.87,0.0000,London
532,ADA-USDT,LONG,STANDARD,15,0.354124,0.353416,0.368730,0.353416,SL,-0.05,-0.03,-1.00,0.0000,London
533,LINK-USDT,LONG,STANDARD,15,12.075063,12.050937,12.510000,12.050937,SL,-0.05,-0.03,-1.00,0.0000,London
534,DOT-USDT,LONG,STANDARD,15,1.717716,1.714284,1.787000,1.714284,SL,-0.05,-0.03,-1.00,0.0000,London
535,NEAR-USDT,LONG,STANDARD,15,1.445744,1.442856,1.529900,1.442856,SL,-0.05,-0.03,-1.00,0.0000,London
536,SUI-USDT,LONG,STANDARD,15,1.395294,1.392506,1.457100,1.392506,SL,-0.05,-0.03,-1.00,0.0000,London
537,BTC-USDT,LONG,STANDARD,15,86641.555000,86468.445000,88337.100000,87576.400000,TIME,0.14,0.09,5.40,0.0000,NY
538,ADA-USDT,LONG,STANDARD,15,0.354124,0.353416,0.367210,0.356200,TIME,0.07,0.04,2.93,0.0000,NY
539,DOT-USDT,LONG,STANDARD,15,1.714713,1.711287,1.787000,1.732000,TIME,0.13,0.08,5.05,0.0000,NY
540,NEAR-USDT,LONG,STANDARD,15,1.441640,1.438760,1.529900,1.459900,TIME,0.17,0.11,6.34,0.0000,NY
541,OP-USDT,LONG,STANDARD,15,0.260961,0.260439,0.274600,0.263100,TIME,0.10,0.07,4.10,0.0000,NY
542,SUI-USDT,LONG,STANDARD,15,1.395294,1.392506,1.457100,1.418800,TIME,0.23,0.15,8.43,0.0000,NY
543,DOGE-USDT,SHORT,STANDARD,15,0.129241,0.129499,0.126440,0.126440,TP1,0.30,0.20,10.82,0.0000,London
544,APT-USDT,SHORT,STANDARD,15,1.686012,1.689388,1.553000,1.636000,TIME,0.42,0.27,14.82,0.0000,London
545,SOL-USDT,LONG,STANDARD,15,120.757637,120.516363,123.423000,123.423000,TP1,0.31,0.20,11.05,0.0000,NY
546,XRP-USDT,LONG,STANDARD,15,1.850048,1.846352,1.880400,1.870400,TIME,0.14,0.09,5.51,0.0000,NY
547,DOGE-USDT,LONG,STANDARD,15,0.125666,0.125414,0.129370,0.127130,TIME,0.15,0.10,5.83,0.0000,NY
548,ADA-USDT,LONG,STANDARD,15,0.349769,0.349071,0.361100,0.358830,TIME,0.37,0.24,12.97,0.0000,NY
549,DOT-USDT,LONG,STANDARD,15,1.703702,1.700298,1.752000,1.732000,TIME,0.23,0.15,8.31,0.0000,NY
550,OP-USDT,LONG,STANDARD,15,0.258658,0.258142,0.267300,0.262900,TIME,0.22,0.14,8.21,0.0000,NY
551,SUI-USDT,LONG,STANDARD,15,1.388787,1.386013,1.428100,1.411100,TIME,0.22,0.14,8.04,0.0000,NY
552,AVAX-USDT,SHORT,STANDARD,15,12.600387,12.625613,12.018000,12.157000,TIME,0.51,0.32,17.58,0.0000,London
553,DOT-USDT,SHORT,STANDARD,15,1.751247,1.754753,1.651000,1.690000,TIME,0.50,0.32,17.47,0.0000,London
554,APT-USDT,SHORT,STANDARD,15,1.716282,1.719718,1.588300,1.663000,TIME,0.44,0.28,15.51,0.0000,London
555,ARB-USDT,SHORT,STANDARD,15,0.193506,0.193894,0.182700,0.187100,TIME,0.48,0.30,16.54,0.0000,London
556,XRP-USDT,SHORT,STANDARD,15,1.886112,1.889888,1.823400,1.847200,TIME,0.29,0.18,10.31,0.0000,NY
557,PAXG-USDT,SHORT,STANDARD,15,4542.283170,4551.376830,4493.790000,4551.376830,SL,-0.05,-0.03,-1.00,0.0000,NY
558,DOT-USDT,SHORT,STANDARD,15,1.771227,1.774773,1.682000,1.774773,SL,-0.05,-0.03,-1.00,0.0000,London
559,APT-USDT,SHORT,STANDARD,15,1.714484,1.717916,1.642700,1.717916,SL,-0.05,-0.03,-1.00,0.0000,London
560,ARB-USDT,SHORT,STANDARD,15,0.194206,0.194594,0.186200,0.192800,TIME,0.09,0.06,3.62,0.0000,London
561,OP-USDT,SHORT,STANDARD,15,0.272627,0.273173,0.258900,0.273173,SL,-0.05,-0.03,-1.00,0.0000,London
562,SUI-USDT,SHORT,STANDARD,15,1.412686,1.415514,1.369300,1.415514,SL,-0.05,-0.03,-1.00,0.0000,London
563,PAXG-USDT,LONG,STANDARD,15,4527.623100,4518.576900,4572.080000,4563.290000,TIME,0.10,0.06,3.94,0.0000,London
564,ETH-USDT,SHORT,TRAP_LIQ_SWEEP,100,2981.405610,2987.374390,2893.090000,2931.280000,TIME,1.54,0.97,8.40,0.0647,NY
565,PAXG-USDT,SHORT,STANDARD,15,4567.507920,4576.652080,4524.470000,4570.720000,TIME,-0.03,-0.02,0.35,0.0000,NY
566,BTC-USDT,LONG,STANDARD,15,87358.971700,87184.428300,87953.000000,87953.000000,TP1,0.08,0.05,3.40,0.0000,London
567,ETH-USDT,LONG,STANDARD,15,2919.056140,2913.223860,2959.710000,2953.850000,TIME,0.16,0.10,5.97,0.0000,London
568,PAXG-USDT,LONG,STANDARD,15,4559.585030,4550.474970,4572.500000,4556.180000,TIME,-0.03,-0.02,0.37,0.0000,London
569,BTC-USDT,LONG,STANDARD,15,87358.971700,87184.428300,87985.500000,87477.100000,TIME,-0.00,-0.00,0.68,0.0000,NY
570,ETH-USDT,LONG,STANDARD,15,2919.056140,2913.223860,2959.710000,2931.120000,TIME,0.04,0.03,2.07,0.0000,NY
571,LINK-USDT,SHORT,STANDARD,15,12.537450,12.562550,12.228000,12.335000,TIME,0.22,0.14,8.07,0.0000,NY
572,NEAR-USDT,SHORT,STANDARD,15,1.612586,1.615814,1.525100,1.557900,TIME,0.49,0.30,16.94,0.0000,NY
573,APT-USDT,SHORT,STANDARD,15,1.757741,1.761259,1.709400,1.709400,TP1,0.39,0.24,13.74,0.0000,NY
574,ARB-USDT,SHORT,STANDARD,15,0.198901,0.199299,0.191500,0.193000,TIME,0.42,0.26,14.82,0.0000,NY
575,PAXG-USDT,LONG,STANDARD,15,4561.687130,4552.572870,4572.500000,4557.560000,TIME,-0.03,-0.02,0.45,0.0000,NY
576,BTC-USDT,SHORT,STANDARD,15,90272.137500,90452.862500,87384.000000,87384.000000,TP1,0.46,0.28,15.98,0.0000,London
577,ETH-USDT,SHORT,STANDARD,15,3051.945000,3058.055000,2922.650000,2922.650000,TP1,0.61,0.38,21.16,0.0000,London
578,XRP-USDT,SHORT,STANDARD,15,1.914983,1.918817,1.852400,1.871200,TIME,0.32,0.20,11.42,0.0000,London
579,ADA-USDT,SHORT,STANDARD,15,0.383996,0.384764,0.361120,0.366480,TIME,0.66,0.41,22.78,0.0000,London
580,AVAX-USDT,SHORT,STANDARD,15,13.178808,13.205192,12.521000,12.653000,TIME,0.58,0.35,19.93,0.0000,London
581,LINK-USDT,SHORT,STANDARD,15,13.001985,13.028015,12.311000,12.311000,TP1,0.78,0.47,26.55,0.0000,London
582,DOT-USDT,SHORT,STANDARD,15,1.903095,1.906905,1.826000,1.826000,TP1,0.59,0.35,20.23,0.0000,London
583,NEAR-USDT,SHORT,STANDARD,15,1.612586,1.615814,1.552400,1.552400,TP1,0.54,0.32,18.64,0.0000,London
584,APT-USDT,SHORT,STANDARD,15,1.802696,1.806304,1.694400,1.694400,TP1,0.88,0.53,30.01,0.0000,London
585,ARB-USDT,SHORT,STANDARD,15,0.199201,0.199599,0.192100,0.192100,TP1,0.51,0.31,17.80,0.0000,London
586,OP-USDT,SHORT,STANDARD,15,0.283316,0.283884,0.269300,0.269300,TP1,0.72,0.43,24.71,0.0000,London
587,SUI-USDT,SHORT,STANDARD,15,1.511987,1.515013,1.426700,1.451700,TIME,0.58,0.34,19.92,0.0000,London
588,BTC-USDT,LONG,STANDARD,15,86846.559800,86673.040200,89815.700000,88306.800000,TIME,0.23,0.14,8.42,0.0000,London
589,AVAX-USDT,LONG,STANDARD,15,12.332320,12.307680,13.055000,12.499000,TIME,0.18,0.11,6.76,0.0000,London
590,LINK-USDT,LONG,STANDARD,15,12.249237,12.224763,12.837000,12.458000,TIME,0.23,0.14,8.53,0.0000,London
591,DOT-USDT,LONG,STANDARD,15,1.791790,1.788210,1.894000,1.815000,TIME,0.17,0.10,6.48,0.0000,London
592,NEAR-USDT,LONG,STANDARD,15,1.511610,1.508590,1.587600,1.535200,TIME,0.21,0.13,7.81,0.0000,London
593,APT-USDT,LONG,STANDARD,15,1.668867,1.665533,1.781000,1.713600,TIME,0.38,0.22,13.42,0.0000,London
594,ARB-USDT,LONG,STANDARD,15,0.188488,0.188112,0.196800,0.192200,TIME,0.27,0.16,9.86,0.0000,London
595,OP-USDT,LONG,STANDARD,15,0.266166,0.265634,0.282400,0.271800,TIME,0.30,0.17,10.59,0.0000,London
596,SUI-USDT,LONG,STANDARD,15,1.418617,1.415783,1.499500,1.432300,TIME,0.12,0.07,4.83,0.0000,London
597,BTC-USDT,SHORT,STANDARD,15,88097.913900,88274.286100,86759.800000,88274.286100,SL,-0.05,-0.03,-1.00,0.0000,NY
598,SOL-USDT,SHORT,STANDARD,15,125.213661,125.464339,122.260000,124.537000,TIME,0.06,0.04,2.70,0.0000,NY
599,LINK-USDT,SHORT,STANDARD,15,12.531456,12.556544,12.237000,12.388000,TIME,0.15,0.09,5.72,0.0000,NY
600,OP-USDT,LONG,STANDARD,15,0.268068,0.267532,0.276100,0.269500,TIME,0.06,0.03,2.67,0.0000,London
601,PAXG-USDT,LONG,STANDARD,15,4297.293000,4288.707000,4421.990000,4346.840000,TIME,0.15,0.09,5.77,0.0000,London
602,DOGE-USDT,LONG,STANDARD,15,0.122643,0.122397,0.125220,0.122397,SL,-0.05,-0.03,-1.00,0.0000,NY
603,ADA-USDT,LONG,STANDARD,15,0.349019,0.348321,0.356620,0.348321,SL,-0.05,-0.03,-1.00,0.0000,NY
