ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
791,ARB-USDT,SHORT,STANDARD,15,0.224775,0.225225,0.216700,0.216700,TP1,0.52,0.47,17.94,0.0000,NY
792,SUI-USDT,SHORT,STANDARD,15,1.582016,1.585184,1.510300,1.524400,TIME,0.53,0.48,18.19,0.0000,NY
793,PAXG-USDT,LONG,STANDARD,15,4151.287140,4142.992860,4191.990000,4191.990000,TP1,0.13,0.11,4.91,0.0000,NY
794,XRP-USDT,LONG,STANDARD,15,2.157155,2.152845,2.274200,2.213700,TIME,0.37,0.34,13.12,0.0000,London
795,PAXG-USDT,SHORT,STANDARD,15,4237.748010,4246.231990,4157.900000,4246.231990,SL,-0.05,-0.05,-1.00,0.0000,London
796,BTC-USDT,LONG,STANDARD,15,90254.764600,90074.435400,93036.300000,90423.100000,TIME,0.01,0.01,0.93,0.0000,NY
797,ETH-USDT,LONG,STANDARD,15,2987.985000,2982.015000,3096.990000,2982.015000,SL,-0.05,-0.05,-1.00,0.0000,NY
798,SOL-USDT,LONG,STANDARD,15,136.059924,135.788076,143.509000,135.788076,SL,-0.05,-0.05,-1.00,0.0000,NY
799,DOGE-USDT,LONG,STANDARD,15,0.148308,0.148012,0.155470,0.148012,SL,-0.05,-0.05,-1.00,0.0000,NY
800,ADA-USDT,LONG,STANDARD,15,0.413653,0.412827,0.434510,0.413230,TIME,-0.04,-0.03,0.51,0.0000,NY
801,AVAX-USDT,LONG,STANDARD,15,14.642628,14.613372,15.253000,14.613372,SL,-0.05,-0.05,-1.00,0.0000,NY
802,LINK-USDT,LONG,STANDARD,15,13.004992,12.979008,13.518000,12.979008,SL,-0.05,-0.05,-1.00,0.0000,NY
803,ARB-USDT,LONG,STANDARD,15,0.213713,0.213286,0.225000,0.213286,SL,-0.05,-0.05,-1.00,0.0000,NY
804,OP-USDT,LONG,STANDARD,15,0.325926,0.325274,0.338800,0.325274,SL,-0.05,-0.05,-1.00,0.0000,NY
805,SUI-USDT,LONG,STANDARD,15,1.493692,1.490708,1.599300,1.490708,SL,-0.05,-0.05,-1.00,0.0000,NY
806,AVAX-USDT,LONG,STANDARD,15,13.983970,13.956030,14.885000,14.121000,TIME,0.13,0.11,4.90,0.0000,London
807,LINK-USDT,LONG,STANDARD,15,12.921909,12.896091,13.207000,13.207000,TP1,0.31,0.28,11.04,0.0000,London
808,NEAR-USDT,LONG,STANDARD,15,1.827325,1.823674,1.895300,1.839900,TIME,0.08,0.07,3.44,0.0000,London
809,OP-USDT,LONG,STANDARD,15,0.322322,0.321678,0.332600,0.321678,SL,-0.05,-0.05,-1.00,0.0000,London
810,PAXG-USDT,LONG,STANDARD,15,4233.389160,4224.930840,4253.800000,4242.150000,TIME,0.01,0.01,1.04,0.0000,London
811,BTC-USDT,SHORT,TRAP_LIQ_SWEEP,100,91496.312100,91679.487900,90097.800000,91515.100000,TIME,-0.16,-0.14,0.10,0.5042,NY
812,ETH-USDT,SHORT,STANDARD,15,3014.102880,3020.137120,2961.420000,3020.137120,SL,-0.05,-0.05,-1.00,0.0000,NY
813,DOGE-USDT,SHORT,STANDARD,15,0.149830,0.150130,0.147150,0.150130,SL,-0.05,-0.05,-1.00,0.0000,NY
814,ADA-USDT,SHORT,STANDARD,15,0.421039,0.421881,0.411150,0.421881,SL,-0.05,-0.05,-1.00,0.0000,NY
815,DOT-USDT,SHORT,STANDARD,15,2.277720,2.282280,2.224000,2.276000,TIME,-0.01,-0.01,0.38,0.0000,NY
816,ARB-USDT,SHORT,STANDARD,15,0.217582,0.218018,0.211800,0.215800,TIME,0.10,0.09,4.09,0.0000,NY
817,PAXG-USDT,SHORT,STANDARD,15,4249.546200,4258.053800,4234.850000,4245.010000,TIME,-0.00,-0.00,0.53,0.0000,NY
818,BTC-USDT,LONG,STANDARD,15,85654.268700,85483.131300,91928.700000,85556.600000,TIME,-0.04,-0.03,0.57,0.0000,London
819,SOL-USDT,LONG,STANDARD,15,125.884759,125.633241,140.093000,125.633241,SL,-0.05,-0.05,-1.00,0.0000,London
820,XRP-USDT,LONG,STANDARD,15,2.017916,2.013884,2.213900,2.013884,SL,-0.05,-0.05,-1.00,0.0000,London
821,AVAX-USDT,LONG,STANDARD,15,12.875863,12.850137,14.296000,12.850137,SL,-0.05,-0.05,-1.00,0.0000,London
822,LINK-USDT,LONG,STANDARD,15,12.043031,12.018969,13.410000,12.018969,SL,-0.05,-0.05,-1.00,0.0000,London
823,ARB-USDT,LONG,STANDARD,15,0.193393,0.193007,0.220400,0.193007,SL,-0.05,-0.05,-1.00,0.0000,London
824,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4223.379160,4214.940840,4271.490000,4241.240000,TIME,0.85,0.77,2.12,0.3945,London
825,PAXG-USDT,SHORT,TRAP_LIQ_SWEEP,300,4267.218510,4275.761490,4219.160000,4241.240000,TIME,1.41,1.26,3.04,0.1334,London
826,AVAX-USDT,SHORT,STANDARD,15,13.100886,13.127114,12.543000,13.127114,SL,-0.05,-0.05,-1.00,0.0000,NY
827,PAXG-USDT,LONG,STANDARD,15,4188.324140,4179.955860,4282.660000,4194.750000,TIME,0.00,0.00,0.77,0.0000,NY
828,BTC-USDT,SHORT,STANDARD,15,93826.080000,94013.920000,86339.000000,92200.100000,TIME,0.24,0.21,8.66,0.0000,London
829,SOL-USDT,SHORT,STANDARD,15,144.055800,144.344200,125.918000,140.655000,TIME,0.33,0.29,11.79,0.0000,London
830,XRP-USDT,SHORT,STANDARD,15,2.215782,2.220218,1.993800,2.163900,TIME,0.33,0.29,11.70,0.0000,London
831,DOT-USDT,SHORT,STANDARD,15,2.326671,2.331329,2.041000,2.280000,TIME,0.28,0.25,10.02,0.0000,London
832,APT-USDT,SHORT,STANDARD,15,2.015982,2.020018,1.873700,1.988100,TIME,0.19,0.16,6.91,0.0000,London
833,SUI-USDT,SHORT,STANDARD,15,1.777521,1.781079,1.330500,1.685700,TIME,0.75,0.66,25.80,0.0000,London
834,PAXG-USDT,SHORT,STANDARD,15,4227.138630,4235.601370,4168.000000,4235.601370,SL,-0.05,-0.04,-1.00,0.0000,London
835,ADA-USDT,SHORT,STANDARD,15,0.446363,0.447257,0.392800,0.444910,TIME,0.03,0.02,1.63,0.0000,NY
836,NEAR-USDT,SHORT,STANDARD,15,1.882715,1.886485,1.755600,1.835200,TIME,0.36,0.31,12.61,0.0000,London
837,SUI-USDT,LONG,STANDARD,15,1.654253,1.650947,1.789900,1.650947,SL,-0.05,-0.04,-1.00,0.0000,London
838,PAXG-USDT,LONG,STANDARD,15,4185.000820,4176.639180,4245.510000,4207.050000,TIME,0.06,0.05,2.64,0.0000,London
839,NEAR-USDT,SHORT,STANDARD,15,1.895503,1.899297,1.755600,1.755600,TP1,1.09,0.94,36.87,0.0000,NY
840,ARB-USDT,SHORT,STANDARD,15,0.225075,0.225525,0.210500,0.216900,TIME,0.52,0.45,18.14,0.0000,NY
841,PAXG-USDT,LONG,STANDARD,15,4185.000820,4176.639180,4245.510000,4210.470000,TIME,0.07,0.06,3.05,0.0000,NY
842,SOL-USDT,LONG,STANDARD,15,137.866729,137.591271,144.144000,137.591271,SL,-0.05,-0.04,-1.00,0.0000,London
843,XRP-USDT,LONG,STANDARD,15,2.070568,2.066431,2.179400,2.066431,SL,-0.05,-0.04,-1.00,0.0000,London
844,DOGE-USDT,LONG,STANDARD,15,0.145666,0.145374,0.150930,0.145374,SL,-0.05,-0.04,-1.00,0.0000,London
845,ADA-USDT,LONG,STANDARD,15,0.434734,0.433866,0.452430,0.433866,SL,-0.05,-0.04,-1.00,0.0000,London
846,DOT-USDT,LONG,STANDARD,15,2.245243,2.240757,2.351000,2.240757,SL,-0.05,-0.04,-1.00,0.0000,London
847,APT-USDT,LONG,STANDARD,15,1.893892,1.890108,2.014700,1.890108,SL,-0.05,-0.04,-1.00,0.0000,London
848,ARB-USDT,LONG,STANDARD,15,0.212813,0.212387,0.224600,0.212387,SL,-0.05,-0.04,-1.00,0.0000,London
849,OP-USDT,LONG,STANDARD,15,0.315615,0.314985,0.329900,0.314985,SL,-0.05,-0.04,-1.00,0.0000,London
850,BTC-USDT,LONG,STANDARD,15,90918.127300,90736.472700,93224.600000,90736.472700,SL,-0.05,-0.04,-1.00,0.0000,NY
851,XRP-USDT,LONG,STANDARD,15,2.055153,2.051047,2.156600,2.051047,SL,-0.05,-0.04,-1.00,0.0000,NY
852,PAXG-USDT,SHORT,STANDARD,15,4229.766000,4238.234000,4192.370000,4213.500000,TIME,0.04,0.03,1.92,0.0000,NY
853,APT-USDT,LONG,STANDARD,15,1.707406,1.703994,1.916000,1.750100,TIME,0.35,0.30,12.52,0.0000,London
854,XRP-USDT,LONG,STANDARD,15,2.013411,2.009389,2.098700,2.024300,TIME,0.06,0.05,2.71,0.0000,NY
855,ADA-USDT,LONG,STANDARD,15,0.409189,0.408371,0.432330,0.413520,TIME,0.14,0.12,5.30,0.0000,NY
856,AVAX-USDT,LONG,STANDARD,15,13.116103,13.089897,13.885000,13.304000,TIME,0.19,0.17,7.17,0.0000,NY
857,DOT-USDT,LONG,STANDARD,15,2.084082,2.079918,2.242000,2.130000,TIME,0.31,0.26,11.03,0.0000,NY
858,SUI-USDT,LONG,STANDARD,15,1.511410,1.508390,1.667700,1.542200,TIME,0.28,0.24,10.20,0.0000,NY
859,XRP-USDT,SHORT,STANDARD,15,2.070527,2.074673,2.014400,2.014400,TP1,0.39,0.33,13.54,0.0000,London
860,SOL-USDT,LONG,STANDARD,15,131.385254,131.122746,133.928000,133.928000,TP1,0.27,0.23,9.69,0.0000,NY
861,XRP-USDT,LONG,STANDARD,15,2.021620,2.017580,2.072600,2.072600,TP1,0.36,0.30,12.62,0.0000,NY
862,DOGE-USDT,LONG,STANDARD,15,0.138488,0.138212,0.140820,0.140820,TP1,0.23,0.19,8.43,0.0000,NY
863,DOT-USDT,LONG,STANDARD,15,2.086084,2.081916,2.163000,2.138000,TIME,0.35,0.30,12.46,0.0000,NY
864,PAXG-USDT,LONG,STANDARD,15,4206.352150,4197.947850,4225.210000,4197.947850,SL,-0.05,-0.04,-1.00,0.0000,London
865,BTC-USDT,SHORT,STANDARD,15,92157.750000,92342.250000,87680.700000,90303.700000,TIME,0.28,0.24,10.05,0.0000,NY
866,ETH-USDT,SHORT,STANDARD,15,3175.821000,3182.179000,2910.000000,3126.910000,TIME,0.21,0.18,7.69,0.0000,NY
867,SOL-USDT,SHORT,STANDARD,15,139.145715,139.424285,127.609000,133.984000,TIME,0.54,0.45,18.53,0.0000,NY
868,XRP-USDT,SHORT,STANDARD,15,2.121177,2.125423,1.988600,2.081900,TIME,0.26,0.21,9.25,0.0000,NY
869,DOGE-USDT,SHORT,STANDARD,15,0.144635,0.144925,0.134810,0.142790,TIME,0.17,0.14,6.37,0.0000,NY
870,ADA-USDT,SHORT,STANDARD,15,0.438321,0.439199,0.405690,0.434970,TIME,0.09,0.08,3.82,0.0000,NY
871,AVAX-USDT,SHORT,STANDARD,15,13.890096,13.917904,12.950000,13.575000,TIME,0.32,0.26,11.33,0.0000,NY
872,LINK-USDT,SHORT,STANDARD,15,14.267718,14.296282,13.171000,13.743000,TIME,0.53,0.44,18.37,0.0000,NY
873,DOT-USDT,SHORT,STANDARD,15,2.176821,2.181179,2.037000,2.129000,TIME,0.31,0.25,10.97,0.0000,NY
874,NEAR-USDT,SHORT,STANDARD,15,1.794204,1.797796,1.637500,1.753500,TIME,0.32,0.26,11.33,0.0000,NY
875,ARB-USDT,SHORT,STANDARD,15,0.215984,0.216416,0.198400,0.211500,TIME,0.29,0.24,10.37,0.0000,NY
876,OP-USDT,SHORT,STANDARD,15,0.328371,0.329029,0.297200,0.318100,TIME,0.45,0.37,15.62,0.0000,NY
877,SUI-USDT,SHORT,STANDARD,15,1.657641,1.660959,1.511000,1.609500,TIME,0.41,0.34,14.51,0.0000,NY
878,PAXG-USDT,LONG,STANDARD,15,4206.352150,4197.947850,4225.210000,4197.947850,SL,-0.05,-0.04,-1.00,0.0000,NY
879,BTC-USDT,LONG,STANDARD,15,89544.455000,89365.545000,92250.000000,90563.300000,TIME,0.15,0.12,5.69,0.0000,London
880,ETH-USDT,LONG,STANDARD,15,3080.877800,3074.722200,3179.000000,3122.900000,TIME,0.18,0.15,6.83,0.0000,London
881,SOL-USDT,LONG,STANDARD,15,131.905774,131.642226,139.285000,131.642226,SL,-0.05,-0.04,-1.00,0.0000,London
882,DOGE-USDT,LONG,STANDARD,15,0.139459,0.139181,0.144940,0.142240,TIME,0.28,0.22,9.98,0.0000,London
883,LINK-USDT,LONG,STANDARD,15,13.552539,13.525461,14.282000,13.822000,TIME,0.28,0.22,9.95,0.0000,London
884,DOT-USDT,LONG,STANDARD,15,2.089087,2.084913,2.179000,2.129000,TIME,0.27,0.21,9.56,0.0000,London
885,NEAR-USDT,LONG,STANDARD,15,1.698196,1.694803,1.796000,1.768500,TIME,0.60,0.48,20.72,0.0000,London
886,APT-USDT,LONG,STANDARD,15,1.732531,1.729069,1.809800,1.766600,TIME,0.27,0.22,9.84,0.0000,London
887,ARB-USDT,LONG,STANDARD,15,0.208909,0.208491,0.216200,0.216200,TP1,0.50,0.40,17.47,0.0000,London
888,SUI-USDT,LONG,STANDARD,15,1.573172,1.570028,1.657800,1.605400,TIME,0.29,0.23,10.25,0.0000,London
889,PAXG-USDT,LONG,STANDARD,15,4184.550370,4176.189630,4224.180000,4199.690000,TIME,0.03,0.03,1.81,0.0000,London
890,BTC-USDT,LONG,STANDARD,15,89544.455000,89365.545000,92084.000000,92084.000000,TP1,0.40,0.32,14.19,0.0000,NY
891,ETH-USDT,LONG,STANDARD,15,3080.877800,3074.722200,3177.820000,3177.820000,TP1,0.45,0.36,15.75,0.0000,NY
892,SOL-USDT,LONG,STANDARD,15,131.905774,131.642226,139.247000,139.247000,TP1,0.81,0.64,27.86,0.0000,NY
893,XRP-USDT,LONG,STANDARD,15,2.042941,2.038859,2.110900,2.110900,TP1,0.48,0.37,16.65,0.0000,NY
894,DOGE-USDT,LONG,STANDARD,15,0.139459,0.139181,0.144940,0.144940,TP1,0.57,0.44,19.67,0.0000,NY
895,ADA-USDT,LONG,STANDARD,15,0.424084,0.423236,0.443540,0.443540,TP1,0.67,0.52,22.96,0.0000,NY
896,AVAX-USDT,LONG,STANDARD,15,13.473460,13.446540,13.815000,13.815000,TP1,0.36,0.28,12.69,0.0000,NY
897,DOT-USDT,LONG,STANDARD,15,2.089087,2.084913,2.168000,2.168000,TP1,0.55,0.42,18.91,0.0000,NY
898,APT-USDT,LONG,STANDARD,15,1.726925,1.723475,1.809800,1.809800,TP1,0.70,0.53,24.02,0.0000,NY
899,ARB-USDT,SHORT,STANDARD,15,0.215684,0.216116,0.208700,0.216116,SL,-0.05,-0.04,-1.00,0.0000,NY
900,OP-USDT,LONG,STANDARD,15,0.312612,0.311988,0.325900,0.325900,TP1,0.62,0.47,21.27,0.0000,NY
901,PAXG-USDT,SHORT,STANDARD,15,4216.988790,4225.431210,4180.370000,4220.200000,TIME,-0.03,-0.02,0.38,0.0000,NY
902,PAXG-USDT,SHORT,STANDARD,15,4220.025750,4228.474250,4184.630000,4200.290000,TIME,0.05,0.04,2.34,0.0000,London
903,AVAX-USDT,SHORT,STANDARD,15,14.710275,14.739725,13.543000,14.739725,SL,-0.05,-0.04,-1.00,0.0000,NY
904,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4198.364170,4189.975830,4224.250000,4189.975830,SL,-1.02,-0.77,-1.00,0.0424,NY
905,AVAX-USDT,LONG,STANDARD,15,13.240227,13.213773,14.815000,13.213773,SL,-0.05,-0.04,-1.00,0.0000,London
906,AVAX-USDT,LONG,STANDARD,15,13.240227,13.213773,14.815000,13.315000,TIME,0.06,0.05,2.83,0.0000,NY
907,LINK-USDT,LONG,STANDARD,15,13.438425,13.411575,14.880000,13.768000,TIME,0.35,0.27,12.27,0.0000,NY
908,NEAR-USDT,LONG,STANDARD,15,1.651149,1.647850,1.862900,1.671600,TIME,0.16,0.13,6.20,0.0000,NY
909,APT-USDT,LONG,STANDARD,15,1.687386,1.684014,1.911100,1.716400,TIME,0.24,0.18,8.61,0.0000,NY
910,OP-USDT,LONG,STANDARD,15,0.304304,0.303696,0.344700,0.310400,TIME,0.28,0.21,10.03,0.0000,NY
911,SUI-USDT,LONG,STANDARD,15,1.530229,1.527171,1.715700,1.570300,TIME,0.37,0.28,13.11,0.0000,NY
912,PAXG-USDT,SHORT,STANDARD,15,4242.573180,4251.066820,4188.690000,4251.066820,SL,-0.05,-0.04,-1.00,0.0000,NY
913,LINK-USDT,SHORT,STANDARD,15,14.188797,14.217203,13.393000,14.217203,SL,-0.05,-0.04,-1.00,0.0000,London
914,DOT-USDT,SHORT,STANDARD,15,2.092905,2.097095,2.005000,2.042000,TIME,0.34,0.26,12.15,0.0000,London
915,NEAR-USDT,SHORT,STANDARD,15,1.722776,1.726224,1.627700,1.673000,TIME,0.41,0.31,14.43,0.0000,London
916,ADA-USDT,SHORT,STANDARD,15,0.428521,0.429379,0.409360,0.409360,TP1,0.65,0.49,22.33,0.0000,NY
917,ARB-USDT,SHORT,STANDARD,15,0.216383,0.216817,0.202300,0.202300,TP1,0.96,0.72,32.51,0.0000,NY
918,XRP-USDT,SHORT,STANDARD,15,2.044853,2.048947,1.967100,2.035200,TIME,0.05,0.04,2.36,0.0000,London
919,XRP-USDT,SHORT,STANDARD,15,2.044853,2.048947,1.967100,2.019200,TIME,0.17,0.12,6.27,0.0000,NY
920,BTC-USDT,SHORT,STANDARD,15,90505.104300,90686.295700,89716.000000,89716.000000,TP1,0.11,0.08,4.36,0.0000,London
921,ETH-USDT,SHORT,STANDARD,15,3130.436430,3136.703570,3079.070000,3079.070000,TP1,0.23,0.17,8.20,0.0000,London
922,SOL-USDT,LONG,STANDARD,15,131.714583,131.451417,134.189000,131.451417,SL,-0.05,-0.04,-1.00,0.0000,London
923,XRP-USDT,LONG,STANDARD,15,2.009207,2.005193,2.042500,2.005193,SL,-0.05,-0.04,-1.00,0.0000,London
924,LINK-USDT,LONG,STANDARD,15,13.623610,13.596390,13.965000,13.596390,SL,-0.05,-0.04,-1.00,0.0000,London
925,BTC-USDT,SHORT,STANDARD,15,90354.954600,90535.845400,88456.800000,88456.800000,TP1,0.29,0.22,10.49,0.0000,NY
926,DOT-USDT,SHORT,STANDARD,15,2.011986,2.016014,1.930000,1.930000,TP1,0.59,0.44,20.35,0.0000,London
927,OP-USDT,SHORT,STANDARD,15,0.314186,0.314814,0.296000,0.300000,TIME,0.66,0.48,22.55,0.0000,London
928,PAXG-USDT,SHORT,STANDARD,15,4351.803840,4360.516160,4310.450000,4335.440000,TIME,0.04,0.03,1.88,0.0000,London
929,BTC-USDT,SHORT,STANDARD,15,89887.922100,90067.877900,87539.000000,87539.000000,TP1,0.37,0.27,13.05,0.0000,NY
930,ETH-USDT,SHORT,STANDARD,15,3173.083740,3179.436260,3024.330000,3024.330000,TP1,0.68,0.50,23.42,0.0000,NY
931,SOL-USDT,SHORT,STANDARD,15,133.024842,133.291158,127.865000,127.865000,TP1,0.56,0.41,19.37,0.0000,NY
932,ADA-USDT,SHORT,STANDARD,15,0.406883,0.407697,0.391310,0.391310,TP1,0.55,0.40,19.12,0.0000,NY
933,AVAX-USDT,SHORT,STANDARD,15,13.333653,13.360347,12.718000,12.718000,TP1,0.67,0.48,23.06,0.0000,NY
934,LINK-USDT,SHORT,STANDARD,15,13.717269,13.744731,13.090000,13.090000,TP1,0.66,0.48,22.84,0.0000,NY
935,DOT-USDT,SHORT,STANDARD,15,2.006991,2.011009,1.930000,1.930000,TP1,0.55,0.40,19.16,0.0000,NY
936,BTC-USDT,LONG,STANDARD,15,85205.120000,85034.880000,89943.700000,87188.200000,TIME,0.33,0.23,11.65,0.0000,London
937,ETH-USDT,LONG,STANDARD,15,2879.957080,2874.202920,3176.260000,2934.310000,TIME,0.26,0.19,9.45,0.0000,London
938,XRP-USDT,LONG,STANDARD,15,1.853151,1.849449,2.002200,1.925800,TIME,0.57,0.40,19.62,0.0000,London
939,DOGE-USDT,LONG,STANDARD,15,0.126727,0.126473,0.137600,0.131400,TIME,0.53,0.38,18.46,0.0000,London
940,ADA-USDT,LONG,STANDARD,15,0.377387,0.376633,0.405630,0.386460,TIME,0.34,0.24,12.03,0.0000,London
941,AVAX-USDT,LONG,STANDARD,15,12.059047,12.034953,13.347000,12.034953,SL,-0.05,-0.04,-1.00,0.0000,London
942,PAXG-USDT,LONG,STANDARD,15,4289.795510,4281.224490,4363.550000,4336.690000,TIME,0.14,0.10,5.47,0.0000,London
943,PAXG-USDT,LONG,STANDARD,15,4288.574290,4280.005710,4363.550000,4323.260000,TIME,0.10,0.07,4.05,0.0000,NY
944,BTC-USDT,LONG,STANDARD,15,85895.910100,85724.289900,88135.200000,88135.200000,TP1,0.37,0.26,13.05,0.0000,London
945,ADA-USDT,LONG,STANDARD,15,0.376636,0.375884,0.391330,0.391330,TP1,0.56,0.39,19.53,0.0000,London
946,PAXG-USDT,SHORT,STANDARD,15,4346.848800,4355.551200,4284.290000,4353.340000,TIME,-0.04,-0.03,0.75,0.0000,London
947,BTC-USDT,LONG,STANDARD,15,86153.867800,85981.732200,88135.200000,85981.732200,SL,-0.05,-0.04,-1.00,0.0000,NY
948,SOL-USDT,LONG,STANDARD,15,126.041916,125.790084,130.052000,125.790084,SL,-0.05,-0.04,-1.00,0.0000,NY
949,XRP-USDT,LONG,STANDARD,15,1.897195,1.893405,1.947500,1.893405,SL,-0.05,-0.04,-1.00,0.0000,NY
950,DOGE-USDT,LONG,STANDARD,15,0.128959,0.128701,0.132970,0.128701,SL,-0.05,-0.04,-1.00,0.0000,NY
951,ADA-USDT,LONG,STANDARD,15,0.376636,0.375884,0.391330,0.375884,SL,-0.05,-0.04,-1.00,0.0000,NY
952,LINK-USDT,LONG,STANDARD,15,12.596584,12.571416,13.110000,12.571416,SL,-0.05,-0.04,-1.00,0.0000,NY
953,DOT-USDT,LONG,STANDARD,15,1.855854,1.852146,1.934000,1.852146,SL,-0.05,-0.04,-1.00,0.0000,NY
954,APT-USDT,LONG,STANDARD,15,1.544443,1.541357,1.605700,1.541357,SL,-0.05,-0.04,-1.00,0.0000,NY
955,OP-USDT,LONG,STANDARD,15,0.286186,0.285614,0.297800,0.285614,SL,-0.05,-0.04,-1.00,0.0000,NY
956,SUI-USDT,LONG,STANDARD,15,1.461560,1.458640,1.533400,1.458640,SL,-0.05,-0.04,-1.00,0.0000,NY
957,XRP-USDT,LONG,STANDARD,15,1.827726,1.824074,1.986500,1.898600,TIME,0.56,0.39,19.41,0.0000,London
958,DOGE-USDT,LONG,STANDARD,15,0.123914,0.123666,0.136250,0.128090,TIME,0.48,0.34,16.87,0.0000,London
959,ADA-USDT,LONG,STANDARD,15,0.360790,0.360070,0.399950,0.369070,TIME,0.32,0.22,11.49,0.0000,London
960,AVAX-USDT,LONG,STANDARD,15,11.657646,11.634354,12.650000,12.041000,TIME,0.47,0.33,16.46,0.0000,London
961,LINK-USDT,LONG,STANDARD,15,12.066054,12.041946,13.173000,12.502000,TIME,0.52,0.36,18.08,0.0000,London
962,DOT-USDT,LONG,STANDARD,15,1.771770,1.768230,1.952000,1.843000,TIME,0.58,0.40,20.12,0.0000,London
963,NEAR-USDT,LONG,STANDARD,15,1.451550,1.448650,1.608900,1.519400,TIME,0.68,0.47,23.39,0.0000,London
964,APT-USDT,LONG,STANDARD,15,1.460059,1.457141,1.641300,1.518800,TIME,0.58,0.40,20.14,0.0000,London
965,ARB-USDT,LONG,STANDARD,15,0.179780,0.179420,0.204700,0.186800,TIME,0.56,0.38,19.54,0.0000,London
966,OP-USDT,LONG,STANDARD,15,0.266666,0.266134,0.306100,0.278900,TIME,0.67,0.45,22.96,0.0000,London
967,SUI-USDT,LONG,STANDARD,15,1.393192,1.390408,1.544000,1.423400,TIME,0.30,0.20,10.85,0.0000,London
968,PAXG-USDT,LONG,STANDARD,15,4323.829510,4315.190490,4364.840000,4341.600000,TIME,0.04,0.03,2.06,0.0000,London
969,PAXG-USDT,LONG,STANDARD,15,4331.006680,4322.353320,4364.840000,4343.640000,TIME,0.02,0.02,1.46,0.0000,NY
970,PAXG-USDT,LONG,STANDARD,15,4322.548230,4313.911770,4382.780000,4351.520000,TIME,0.08,0.05,3.35,0.0000,London
971,PAXG-USDT,LONG,STANDARD,15,4335.891560,4327.228440,4365.260000,4351.530000,TIME,0.03,0.02,1.81,0.0000,London
972,APT-USDT,SHORT,STANDARD,15,1.695902,1.699298,1.512800,1.602400,TIME,0.81,0.54,27.54,0.0000,NY
973,BTC-USDT,SHORT,STANDARD,15,88335.476100,88512.323900,87790.000000,87790.000000,TP1,0.07,0.05,3.08,0.0000,London
974,ETH-USDT,LONG,STANDARD,15,2963.170210,2957.249790,2993.000000,2957.249790,SL,-0.05,-0.03,-1.00,0.0000,London
975,SOL-USDT,LONG,STANDARD,15,124.767643,124.518357,126.840000,124.518357,SL,-0.05,-0.03,-1.00,0.0000,London
976,DOGE-USDT,LONG,STANDARD,15,0.130590,0.130330,0.132500,0.130330,SL,-0.05,-0.03,-1.00,0.0000,London
977,ADA-USDT,LONG,STANDARD,15,0.367767,0.367033,0.380110,0.367033,SL,-0.05,-0.03,-1.00,0.0000,London
978,DOT-USDT,LONG,STANDARD,15,1.798797,1.795203,1.868000,1.795203,SL,-0.05,-0.03,-1.00,0.0000,London
979,ARB-USDT,LONG,STANDARD,15,0.187187,0.186813,0.193800,0.186813,SL,-0.05,-0.03,-1.00,0.0000,London
980,SUI-USDT,LONG,STANDARD,15,1.435934,1.433066,1.484200,1.433066,SL,-0.05,-0.03,-1.00,0.0000,London
981,BTC-USDT,SHORT,STANDARD,15,88956.754200,89134.845800,87790.000000,88280.800000,TIME,0.09,0.06,3.80,0.0000,NY
982,ETH-USDT,SHORT,STANDARD,15,3008.997990,3015.022010,2960.210000,2989.560000,TIME,0.08,0.05,3.23,0.0000,NY
983,SOL-USDT,SHORT,STANDARD,15,126.532341,126.785659,124.643000,125.492000,TIME,0.10,0.07,4.11,0.0000,NY
984,XRP-USDT,SHORT,STANDARD,15,1.946851,1.950749,1.916200,1.916200,TP1,0.22,0.14,7.86,0.0000,NY
985,DOGE-USDT,SHORT,STANDARD,15,0.133217,0.133483,0.130460,0.130460,TP1,0.29,0.19,10.34,0.0000,NY
986,LINK-USDT,SHORT,STANDARD,15,12.691296,12.716704,12.378000,12.378000,TP1,0.35,0.23,12.33,0.0000,NY
987,NEAR-USDT,SHORT,STANDARD,15,1.533265,1.536335,1.490500,1.490500,TP1,0.40,0.26,13.93,0.0000,NY
988,APT-USDT,SHORT,STANDARD,15,1.654344,1.657656,1.591300,1.591300,TP1,0.55,0.36,19.04,0.0000,NY
989,SUI-USDT,SHORT,STANDARD,15,1.475623,1.478577,1.434500,1.434500,TP1,0.40,0.26,13.92,0.0000,NY
990,PAXG-USDT,SHORT,STANDARD,15,4428.946620,4437.813380,4355.080000,4437.813380,SL,-0.05,-0.03,-1.00,0.0000,NY
991,BTC-USDT,LONG,STANDARD,15,87088.001000,86913.999000,90555.000000,87614.600000,TIME,0.07,0.05,3.03,0.0000,NY
992,ETH-USDT,LONG,STANDARD,15,2948.195250,2942.304750,3076.560000,2942.304750,SL,-0.05,-0.03,-1.00,0.0000,NY
993,SOL-USDT,LONG,STANDARD,15,123.814691,123.567309,128.719000,123.567309,SL,-0.05,-0.03,-1.00,0.0000,NY
994,XRP-USDT,LONG,STANDARD,15,1.874272,1.870528,1.946400,1.880600,TIME,0.03,0.02,1.69,0.0000,NY
